feature	log2FC_Percentage	pval_Percentage	padj_Percentage	log2FC_PQN	pval_PQN	padj_PQN	log2FC_none	pval_none	padj_none
PC O-36:0	-2.52680100538976	0.8215452037448959	0.9036997241193856	22.900077649070557	0.45691997145674135	0.6975812105087976	25.42470727970207	0.23926588910806978	0.48341599529696627
SM 34:1;O2	0.18860701647558645	0.8342067757554226	0.9087313415486712	0.3834410203891199	0.9458751601321367	0.9537574531332378	1.3646195603013505	0.37109948434183593	0.5475980195775871
DG 34:1	-3.4400769778798024	0.8494261485880412	0.9087313415486712	23.397588699662617	0.5004580406245701	0.7124167401832115	24.33237919458014	0.25301631210558523	0.48341599529696627
DG 36:2	-3.6014901713755174	0.8524179582433766	0.9087313415486712	23.089737885892074	0.5004150078488663	0.7124167401832115	24.240193759174083	0.2533354935105062	0.48341599529696627
PC 32:1;O/32:0;P	-1.1544688176532507	0.8561601069136241	0.9087313415486712	-0.725576342373375	0.9654211201987406	0.9654211201987406	1.2133146236757875	0.6840329581393116	0.8360402821702698
TG 50:2	0.4202500413983532	0.8756559075236998	0.9213423026988493	0.7519972259311176	0.7741433322835362	0.8754331140776437	2.1025989434297854	0.4585942401179214	0.6234820567895336
PC 40:7	-0.8797530468875363	0.8903149375558398	0.9286905814160054	0.35080418591515866	0.7634481075054106	0.8714832170580631	1.7060393125747562	0.46742765778956474	0.6284305176948594
DG 32:0	-4.362104800562257	0.9120342404841695	0.9432148982785001	22.904369115767885	0.8782532514654167	0.916108995063064	23.131795448751518	0.3383507156990093	0.5475980195775871
TG 58:5	-4.055595899525901	0.9654503606829679	0.9814722576107641	20.718193695316387	0.6706116582616377	0.8280001086699812	23.954662435208334	0.3059225977816042	0.5288090618796302
TG 56:8	-3.0331844929285507	0.9782544731845624	0.9814722576107641	23.707545179787	0.8383596528697475	0.8977125486481368	24.255106566507752	0.30226366121121623	0.5288090618796302
PE 36:1	10.381318886410352	0.9810130667183883	0.9814722576107641	0.5530591323908757	0.3574158906033331	0.6678232218537917	26.86721524499243	0.226216345611861	0.48341599529696627
TG 58:9	-2.9064564144480802	0.9814722576107641	0.9814722576107641	23.931442593141426	0.8358834867260164	0.8977125486481368	24.283291774474932	0.3018951268756144	0.5288090618796302
