feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
TG 50:2	0.21849105565493804	0.3156474819202799	4.064086195209711	0.07334599331621205	1.0785400820731623	3.7790981441175333	1.389554950083417	0.013253534020145953	0.06823786206085682	3.7458730808705916	2.972861060798586	0.240893792574381	1.2364990844328014	2.0339290309232996	0.06304550209354225	7.1673603351494535	0.6023585219573582	0.8858625226222262	0.7896745071797199	0.08750999128422457	1.653440510516559	1.9931516883703098	0.04133066427020656	0.018530905517298895	1.543722537018671	1.1488600460475524	0.11749468883354743	0.48393205333501055	0.33169263649851916	0.015087858463711405	0.36545287810739335	0.4219068020697463	0.08062169932080826	1.4998168952411315
TG 51:1	1.3240020643084798	1.5352097618806444	0.03922399248238932	0.6079894263382832	0.8783158809242054	0.012021509589459259	0.04928581665774865	0.36314041567463873	0.15355598360885345	0.027956384403872898	0.03327050418333187	9.705951987481094e-4	2.7736345616401028e-5	0.0011628091982524935	0.17425370038500948	2.901856681982302e-5	0.009155697155218813	0.0018025026018119927	0.0013111850411648505	4.183983885300523e-4	0.046959029381506194	0.0019319379459789977	0.02790338041208376	0.0029601834281871428	7.732233416884139e-4	0.037076837731026914	0.00130817888067741	0.010140926242830188	0.010806150965396954	0.009981063753375787	0.007509386226721889	0.07722735457596946	8.03800422417396e-4	0.7651157829243511
TG 51:2	1.3258458264770758	1.5126484807710951	0.045731479643079165	0.5916451322405915	0.9501108118412125	0.012968964698246004	0.054607701928497177	0.3720197850980236	0.15066502734477166	0.027064956866886706	0.03173676099454107	8.125964800077311e-4	7.454123570917932e-5	0.0013537441867876594	0.18214192457898742	5.220647126467216e-5	0.009542647521407701	0.002267594735128847	0.0015976492478703024	4.537302499803637e-4	0.04867896381297732	0.002489977643746381	0.027450327535218214	0.002817694268970818	9.019997633911791e-4	0.03966067516948935	0.0018416847941603966	0.010718135529554395	0.0095352871071241	0.009932536634591168	0.007527440563521589	0.07427259694762679	6.585597020248159e-4	1.057450886809159
TG 52:1	0.8466098949043189	1.1240961997030654	0.018935802521705212	0.0795306011178227	1.0657078591966531	1.51374319016867	0.013791158397125573	0.13099702610760175	1.865763268722806	3.0081305234075533	0.9767948756105734	0.538964079653893	4.805334959228702	3.251956835110733	0.06375085690271698	1.1270354190875127	0.6399494046062412	0.6007088159719007	0.7674775298682176	1.8498714127068578	0.5015534725584891	1.845110463605986	0.575583208241524	1.670351068559301	0.30674648130959353	0.07607189402613844	0.2107558886879286	0.13211563160381126	0.13716906120925773	0.40201239668164973	1.1238971616053655	0.05445769075170657	0.009309164409305515	0.6340814692696711
TG 52:2	1.327526507038205	1.4870088904132166	0.05363766733963082	0.5733428644799823	1.033990235870926	0.014074231366212591	0.06090631661926551	0.3820289055643543	0.14739976495860765	0.02607104097474271	0.030044669991516643	6.513356053809385e-4	1.5430790819241066e-4	0.0015855478469441763	0.19117294296683918	8.636910110851895e-5	0.009984809191381765	0.002854051655025271	0.0019533496453396403	4.950660099744464e-4	0.050636857824594664	0.003201753720864189	0.026936755922415023	0.002660715191425107	0.0010584980473518101	0.04266048527784477	0.0025503407494321642	0.011383571043238143	0.008197404468658007	0.009875107244065323	0.007545536725572882	0.0709944052285819	5.122202765636243e-4	3.7822407343138083
TG 52:4	1.1490464517987808	0.24682960142742624	0.02191592050032701	0.5980174950773927	0.0018058103918684259	1.5853732153932412	0.42826792187230217	0.8532652912511139	0.48475501806409554	0.14446150640760858	8.414029442815263	0.21845851875713046	3.684213578711409	0.4058064536923726	0.24322363559262297	4.188493414688335	2.2197817290020296	0.08283425686427093	1.3476171593503345	2.580932249656852	0.33871885936605783	0.16208234797135102	1.516922085317669	2.578158804262602	0.0022643283302679453	0.3041613845400961	0.4237849139730538	3.081070057704923e-4	0.24531734173645256	0.02052811527269021	0.026595542006093688	0.9641598602200638	0.17991409656494106	0.27314482980660315
TG 52:5	1.4635272928441856	0.37573499493812473	0.41889287873397185	0.02577291461827071	0.7489474274157384	0.15427467907732914	4.161597631603005	0.9474159738987751	0.04758457401943424	1.409187033653078e-4	0.5889777704069472	0.013027808106215623	0.011468596665439187	0.011121618645669087	0.005067511119403767	0.024737615917191827	0.0031170966266255143	0.012015268778838002	0.00909496433895768	0.03662838906483773	0.04542115309527187	0.020290534887189488	7.164643063590113e-4	7.674002130608567e-4	0.0032316809975957875	0.0019165147612653264	0.01497021419790938	8.790713171479731e-4	0.0025258874610410557	0.026608549725509193	0.004402152637495429	2.781537073775032e-4	0.002870289311237888	0.2424718059298558
TG 54:3	0.6991198382787934	1.4526849487915192	0.21755649101221486	0.1818505390826626	0.0010521082697519618	5.335685677789179	0.3207077768659056	0.020152501956157257	2.056330754107386	0.04061524963879324	0.8100417429091067	0.5053836006763817	0.4162795205323152	0.7108790519233792	9.424665088281166e-4	0.4657752251174911	2.9626435716309008	0.04183012859525167	0.3679166753976229	4.981319500279582	0.5360557576088134	0.03277662912539119	0.2822967152957648	0.21173484188200445	4.065044951860635	1.1344326344272349	0.28588913441705427	0.01096813861405368	1.3943987096490182	6.05641505241716e-4	0.33539749203125074	1.348289045223871	0.6166935139266282	0.018226292338798453
TG 54:4	0.7020125012957122	1.4475935374712892	0.20357740835819718	0.18596324432368694	3.752069002027398e-4	5.274349104533252	0.3600918566178128	0.026990711204920727	2.207802437351721	0.043951766976788056	0.7119780711417051	0.5431698851274587	0.42550127745778377	0.6508432196522579	4.3284329110950383e-4	0.4150352693270363	3.0209785638933946	0.05825882937392727	0.34229258567384363	4.8714728692667055	0.5914985667905395	0.04519190564641948	0.33610893581607315	0.1797424979693872	3.8755922044365967	1.0813508867630186	0.2930468432748436	0.009184153570085807	1.3599533041722387	0.004036048788300362	0.32027398404712387	1.3200158099388954	0.587329437176277	0.05258440290856045
TG 54:5	0.8034400896790518	1.463853707866114	0.3105704151459555	0.1082044154887381	0.0015314077139035982	4.523356248983128	0.41304867698603653	0.004842823207740435	2.014217768425929	0.20194090923783986	0.8116094434756265	0.3077228332575452	0.2744688981519125	0.3056159031330929	0.5956440553507389	0.011207256155948114	0.8873192266151748	0.41105212556516274	0.06689097924262946	0.09539254480632539	2.834075663527514	2.986466167229384	0.6320556260553244	0.01249310456278201	5.706400432307843	1.5685973572600682	0.2957685892751726	0.10490856618372735	0.05324362729154415	0.4094573907907106	0.3408551676895763	0.0819018373290578	0.2491642881597899	0.013663599266162098
TG 54:6	1.3324376402950378	0.017048044855478926	0.001004211199029162	0.6422904867363821	0.004097788514011203	1.2079830086794787	0.31037998472963335	0.6277226887665142	2.8334124611351155	3.697276399886446	0.27869045478925797	3.538217521182945	3.2129108871170167	2.8573358790050665	0.23501770229654687	0.34958570271072553	0.011098672291913312	0.04979161158043594	0.550544375119623	0.37107941622197727	0.07596682249167896	0.9985509006073472	1.1759888230218678	0.40607159343485605	0.277942668864632	0.05774546314312009	0.16300944585325516	0.002112205305089108	0.006332021025126974	0.09072342263533469	0.49052527284580816	0.0064449334784606365	0.011416066808818005	0.08319501799049507
TG 56:3	1.74618404932291	0.02998856052735059	1.2031573616158804	0.7457896768319151	0.2462530313923425	0.0018431030909417418	0.15181146799576103	1.086322162567347	0.3088430296443869	0.007179869263337029	1.073832660953232	0.12749550794521322	0.007818879232577174	0.015266442193322054	0.0697571444506372	0.004545924734533447	0.010555899459444375	6.854736367829413e-6	9.276729702403017e-4	0.04330055631248305	0.04874119697081146	0.02426215278803049	1.2089914627358833e-4	0.003947262257353354	2.9781070156562583e-7	5.770488831784089e-4	0.0051560698675889305	1.2410344771966839e-6	1.3334681597720828e-4	0.05634293583994433	0.02225488244053676	0.001738835324395878	0.0034649275164421	2.807672879323975
TG 56:4	1.7289156644152932	0.020918335593999537	1.2450976894268462	0.7982033900388388	0.24021228507490397	0.002199847183351831	0.167782657237867	1.141706687622459	0.32877742007323457	0.008308263144444446	1.118839862089091	0.13179226188415333	0.007751063302053198	0.015951237617681406	0.07328150109653388	0.004670943080051443	0.010381373796289233	4.37029230843661e-7	0.0010948753024754743	0.04468233978583926	0.04910957420529116	0.025889878439673435	2.6246887640236954e-4	0.003702514039195849	3.36392584452543e-6	6.271441035820734e-4	0.004907136387310067	4.5939006979427447e-8	2.1659205964292463e-5	0.05909840351911505	0.02214777962741286	0.0027273391693657845	0.0037388222424080274	0.03799268276583595
TG 56:5	1.0633442660647114	0.8617209411243708	7.698493899509249e-5	6.40515775850495e-4	0.08019849977825819	2.325340664725927	0.8417387618350756	0.7696475389942834	1.130542328147389	1.8532024884777596	0.858032349569622	1.777844268025009	0.2792463662386718	3.205848119480834	0.4084661585417215	0.7370308027641452	3.5337715277503268	1.2246828867478607	0.880890835374353	0.9392683934637172	1.0234637457872355e-4	0.33376252885799496	0.8036683549136208	1.2459090482770587	0.22031592397296523	0.5947375929222676	0.0282267172317786	0.011302775967941568	0.15948408182135182	0.20497648900809862	0.0686312150352145	1.9332455199694236	0.37627004212452003	0.19542193579637832
TG 56:6	0.8335387368100885	1.1207711046651387	0.004867975895427262	0.2523324803688985	0.060396300887945856	5.130530392718174	0.796975988272747	0.6251964019784741	0.00886826853325166	2.429503334788317	0.11033659344685959	0.26228883934059855	0.0900438435077612	0.7317680564704562	1.1773018487097884	1.0080467892596752	0.061876610276458674	0.9784592664329825	0.026468861967432436	0.0015928356134110254	1.1841248944797143	7.808860973613044	0.0015388428597627435	3.5929046953298025	5.0809788740323985	0.4714138019106916	0.009042517038163944	0.018890076224022657	0.3968361207397064	0.19024282958635455	0.3779181058329585	0.5314205746409588	0.025305324241943403	0.1766405816772818
TG 56:7	1.1575022665340329	0.5133883980373963	0.0014148570535708967	0.1572697735510544	0.019307561465821826	1.9298957455347594	0.6562324541100915	0.0016257302028474738	2.076151392875908	3.8303432438367064	4.12907184920267	0.6203362234238166	5.642690782622415e-4	1.346497373104794	0.2956281653317095	0.08013615706841744	0.015133805574217658	0.35041929622731144	0.0032335285512674994	3.1022911625545335	3.4179447717718516	0.7590795831047022	2.4185237169263503	3.0459564111326896	0.9346610814534556	0.07532132276914555	0.43390322842014717	0.03632451651098722	0.01725783331469984	0.1734885268320886	0.33469625964138783	2.1246772658757402	0.46634601557371563	0.007177325828727135
TG 56:8	1.457986117808497	0.36790317191040384	0.41861132916420657	0.024209366094662142	0.7278466820673148	0.159049648188391	4.26285956046242	0.9828060975540189	0.050099689739144165	1.757991983144228e-4	0.6017235732111038	0.013203756182758557	0.011882113246407542	0.011103326421235099	0.006253890964487416	0.025371097705193586	0.003361211385231146	0.011847704381067225	0.00900466297218676	0.037144473127529914	0.04477493687180562	0.020099130034018975	8.194695407433203e-4	7.988396167772055e-4	0.003191806683529527	0.00231340469629171	0.015780602231783434	0.0010121801602359514	0.0025358700828238536	0.027475473828712925	0.0043471318430233375	3.5078839305003305e-4	0.002961889988445309	1.6708668283053154
TG 58:5	1.7454169851870711	0.029285633169061933	1.2076342857896705	0.7519870190385765	0.24739582001189134	0.0016919275017226692	0.1457670895237548	1.0827995168618638	0.3098001598742785	0.007237578312714092	1.0743613076370904	0.128053836599402	0.00774022836167585	0.015312540888533078	0.06948995784538026	0.004469268830855846	0.010704381137345325	6.73506161821427e-6	9.307997597866747e-4	0.04327320533672446	0.04884672756838941	0.02439080013791885	1.2006926851503253e-4	0.003972450018632213	2.7879180975285836e-7	5.418203832514877e-4	0.005034793682798013	2.298805602630257e-6	1.27597973097651e-4	0.05635157561239443	0.022320026270109497	0.0017698822202216185	0.003534145859637706	1.0212121777336733
TG 58:7	1.3609044392569816	0.14255399586652995	0.06772895364159674	0.1689159358424721	0.0823173691106203	1.48355110872665	0.519329116745307	0.028507764061474438	6.381419719396539	0.4050969219524153	0.24223154162967106	0.2735021358606023	0.09853577040034674	0.08060132534157856	0.41756630183261173	6.58422846252555	2.0118263023219995	0.013489022040988043	0.372168334748219	0.556923291864771	1.2142426760955636	2.2726844641672517	0.6085211335023653	0.5598933897353952	0.22102480821605086	0.44800106846600296	0.16037037864227116	0.02197513412907588	0.37251001459843053	0.36185497758733093	0.011473846452903731	0.17880410991396734	0.028876105028282084	0.009158993189021572
TG 58:8	1.628698228518768	0.045106259510258054	0.10881301003092568	0.38440408294752276	0.067110383370205	0.06077615624887451	0.25933005940727494	0.020915540043205984	7.417950565829407	0.2737770617407655	0.023954012170050852	2.0019658333190713	0.012858706743890832	0.08441803739612898	0.19659376774739404	0.0662664659424097	0.3957877183291156	0.1977806961644703	0.0015189957865727277	0.24844496143709036	0.019375716861083355	0.009665724378928538	0.18356381743164263	0.12744945090505447	0.01662904246956694	0.012846151122931687	0.007975267650532664	0.10829916477081386	0.2093372957780829	0.07257740221668102	0.00468209464684793	0.21264746190920833	0.00221212427358653	1.0847127085643993
TG 58:9	1.4558167796367634	0.36660518094258865	0.41564106715064564	0.02410293130972908	0.710988420262903	0.16137381686308971	4.308789559819089	0.998519280164048	0.05083061690829368	1.7950477850586408e-4	0.6056888401895599	0.013184892215492282	0.012147189362463883	0.01101687346490003	0.006954817740678858	0.025699242320497737	0.003489679441057096	0.011626647447507313	0.008870350961071824	0.03729780315061267	0.04430156508241185	0.01978991267841011	8.487627834358023e-4	8.0018077057683e-4	0.003141474220159993	0.0025675374247800305	0.016339071934208353	0.00109140602938328	0.002449888578535654	0.027797460347144514	0.004325115847136584	3.510000595837349e-4	0.0030393997753998953	0.9646298025980499
TG 59:11	0.691952376966051	0.37816430267548345	0.030129439602390562	0.14226465778207575	2.0469405071798876	0.5506580798266887	9.83590669217821	3.3429456804240214	0.06157285216344373	0.0023898478384426804	0.5874418252877964	7.208484070495175e-5	0.09508932379590133	0.00126061403409101	0.6124865870747858	0.08189023175514219	0.04774834083791703	0.027647768437683403	0.011088235367801628	0.029203983962184977	0.003878720708453287	0.028888092636160337	0.0015424109729334883	1.398498705367738e-4	0.004219167161277527	0.24579287781185877	0.27177489072453953	0.054763205909885204	0.05141452718606247	0.051764168578287875	9.670573171049045e-4	0.017665199551570747	0.03721623319205666	2.0397998998962783
TG 60:10	1.3228823484275873	1.5471727921918366	0.0359484368798811	0.6167491436351982	0.8410310435932072	0.011528903304802468	0.046549769432642704	0.3584041490791145	0.1550958029217291	0.028435618122468965	0.03410121162832648	0.0010606418715476435	1.202366801624632e-5	0.0010666433574105616	0.17009378784908277	1.939947542859042e-5	0.008951345675765401	0.0015757294981762011	0.0011696187598845937	4.000691812395978e-4	0.04604816750117289	0.0016626258908053273	0.028144054214439686	0.003037434278934047	7.084182363889648e-4	0.035728500171743637	0.0010603595018024272	0.009838108131859846	0.011516469994079737	0.010006013498732393	0.007498983307190972	0.07882141686268772	8.872270514921931e-4	0.3861181199379523
TG 60:7	1.322359516065005	1.55242096665942	0.03455039737294831	0.6206127702239682	0.8248486976836109	0.011314973067582463	0.04536857336622249	0.35632011742719444	0.15577285643824496	0.028647316944003597	0.03446952470146641	0.0011015401834372585	7.156705906213797e-6	0.0010255851446892277	0.16827390734304504	1.5775106161204187e-5	0.008861880922534515	0.0014806591897471976	0.0011098124434164953	3.92118373971042e-4	0.04564882361063072	0.0015503949469882654	0.028249736540048514	0.003071701703083764	6.807622328387664e-4	0.035141821176799024	0.00095944522037948155	0.009705984057245947	0.01183619721660824	0.010016785019632437	0.0074942349286783345	0.07952680903118253	9.252533832600614e-4	4.462518841070174
TG 60:8	1.4548866303818246	0.38729644773541533	0.38108956700299795	0.030342646628299434	0.6053633209589668	0.16750441507410907	4.397537216493765	1.0246714960072263	0.0479030179763055	7.414164922692078e-5	0.5944941898503588	0.012146262642974992	0.013495275864435713	0.010058521196314417	0.009929358130273631	0.026765565472961838	0.003914764784369775	0.009766648624788158	0.0076801784550093195	0.03676062725452392	0.04151828329026768	0.01698244770402823	7.118267803918143e-4	6.732776875270778e-4	0.002722347296619465	0.0038670700003605586	0.019517365435626835	0.00144146086882661	0.0014748245385079084	0.027663462821489043	0.004309822293822813	8.452520185760158e-5	0.0035864655094339426	2.2272939097516558
TG 60:9	1.4589354174179823	0.39149192334093347	0.38352546910059504	0.03110762433748387	0.6253500755391125	0.16374502061596516	4.321387590733555	0.9981573617623527	0.04639413470545371	6.347831710057603e-5	0.5865525118452589	0.012097481870660868	0.013103741956803526	0.010132836922190505	0.008678834234197855	0.026250563222413502	0.0037049195631371195	0.00998925306845695	0.00781363936483962	0.03644604682372938	0.04213064602188867	0.017282422664573423	6.533902078839167e-4	6.612527252507683e-4	0.002774503914414783	0.0034183532605832623	0.018684276513285056	0.0013073555462249844	0.00152565065563499	0.02707519366949534	0.004349025904392659	7.061692523252821e-5	0.0034806921330881617	0.7217647746878249
