feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
LPC 16:1	0.27800807716081183	0.0012913812887984648	3.742929346912674	2.577416640732099	0.14525187710286866	0.3209961377080928	4.338241621983098	0.6263049871234165	0.298494821301982	0.03981891072301587	0.7409829298254942	4.660945728944864	0.8736619520743677	0.008410731071016492	3.9730152987906924	0.016966040945313416	1.0228547600967302	0.09743550027852253	2.1096074721000666	0.06043351356526951
LPC 18:0	1.6073803925859522	1.3804154280393208	2.276055771776264	0.19680032040377043	0.11566058348296605	0.7776751072988556	0.1578293716134981	0.06443434281531427	0.01617919833748702	2.4175149202815977e-5	0.7371536454294595	0.43905691427657034	0.24665988649079623	0.0071063702785729415	0.7514871875675788	1.2190311146870183	1.7186544372662156	1.456782495417652	0.10314791332876196	1.0892495734150556
LPC 18:1	4.704546771902352e-6	3.1046739823808536	0.3882872043280855	3.790479432981929	0.945357242237813	0.07750848242530367	0.5390419441091525	0.2276233235095678	0.2427211784253612	0.6512792169579967	0.10611888909495364	0.004955075234402814	1.4228083118685708	0.1577766732335126	1.4867346596502857	0.012121657618308428	1.9257015015991733e-7	0.030821766837929192	0.3156693238516547	0.23458558927944156
LPC 18:2	0.0012560242844845114	5.535293356528637e-4	1.2748974862232278	8.17827528219397	1.754573821009206	0.020686665010369917	0.11553579519912005	0.0017397723425867607	8.783542782187082e-8	0.9034863662867166	4.5453013400958096	1.1490334796508772	2.0671656709526367	0.14069752533405216	2.1924319970619104	0.3261167601288573	0.9229066042201406	1.740529198072127	0.10301402891181079	0.11170287671039919
LPC 18:3	0.8360878815384184	0.8118624371260377	3.6210739645511274	0.28809451266158187	0.05294453505300931	2.074026136345778	0.5452707056785918	0.8803917829000887	0.0012927664824455348	0.1302912740264892	3.448735049675555	0.308737551040064	0.8104773464756531	0.0011003231332619315	0.5780201878507847	0.9751718486383805	1.5359817787878607	1.98077863977529	1.2074985528707325	2.3315297664906545e-4
LPC 20:3	0.4795959768122666	0.5009841971457356	0.19253932317931943	2.30525142010233	0.955879144140195	0.6735185190542179	1.0318504741624743	1.0066052506984156	10.723817818146236	4.975492306780633	0.44207763894629065	0.3110026408990953	0.3520821328480848	0.10850015536674605	0.35795008874018747	0.1546649371972995	3.029727022861629	0.2799129951915486	3.0323680029279254	0.33637590183433486
LPC 20:4	0.04196958354602712	0.6573232210715968	1.5951469745088223	3.6921713024911673	2.2653599729708827	3.49473026595468e-4	4.717488535900148	0.8615902958249415	1.3715810821159446	0.09433828458154048	0.3873960472998445	0.32280542352438696	2.9216453975213206	0.17727131206793195	5.427029920492259e-4	0.10565225507890254	0.0917538009631736	0.37336972899352994	0.21658216931181398	2.185020142186421e-4
LPC 22:6	0.6971550439602345	0.470556384951333	1.8483352259098444	0.7402417183619002	1.7108404281382004	1.0288951892569134	3.6088253205436738	1.479788676632793	0.015100411294672112	1.2443138108793512	2.416344484255491	2.0527100438324526	0.8236189802401688	0.1571512234916371	0.9431553338195154	0.12427378520715514	1.4797574636446305	0.3871140686099614	3.09551428368829	0.8975266949698377
LPC O-16:0	1.834418570723261	0.6683540694515023	1.1885417950436201	0.009153716907943397	0.0507341327867233	0.021264069643238324	0.0026406470515695623	0.5287568683803062	0.8150998021363003	0.31919406362240677	8.05184949628809	0.02959471489304574	2.3561739727821616	0.06768322468747885	4.262004008567393	1.0812135906580453	0.17033418731485292	1.2155684437498404	0.03966581794934564	0.01989735403736596
PC 30:0	0.4530115610373445	0.9710592283348437	1.2986328146009214	1.4705215709904202	2.667204133822018e-6	0.9529928888333528	0.1774986399690049	8.187174020512346	2.3451129537163657	2.4978757288343556	0.44580908291979493	2.6520243087121336	1.9833933373784591	0.7908778749327092	0.7107438971321625	0.011150235325777556	0.6768856339301446	0.14972818766496643	0.15666662977110946	0.035407897798320764
PC 32:0	0.571710468500979	2.269407178095736	0.0699648099782821	0.9315859584210253	1.6683584365294466	3.0321485887478445	0.2945540204738988	0.9681435732662653	0.7786926192372451	0.19743304511856352	2.356671607783165	0.06419323429064598	0.001822982781182437	0.32061810637953153	0.2679370624947899	1.2082106544647082	3.3390959372441335e-4	0.2381832146324982	0.472080669544064	0.32501800883064663
PC 32:1	1.0129970257061924	2.664212211290668	0.4844647175849231	0.47290226647888095	0.13795500743011077	0.6802775763038466	0.07644140716743819	1.123005831903421	2.4858903173108264	0.02910693459819297	0.6912449465408279	0.5348228153406487	0.452955782366995	0.3081131327295612	0.6869065587042319	0.33328291883433175	0.4985173820626733	0.6165618407366622	0.5125354880325547	0.05043115979547463
PC 32:1;O/32:0;P	0.002960601868116088	1.453006370196335	0.4028977163357808	1.8750615575892504	0.011200548413106136	0.8814215216150759	6.7158196928526666	0.674750823389975	3.8648835216873256	0.06283296530380034	0.03623429698702631	3.3233803993342064	0.8355554354269707	0.052493293463811236	1.725345305793193	0.14610424722639997	1.4349782759078595	1.6357151278168056	2.3210254376257224	0.012590069679589965
PC 34:0;P/34:1;O	0.38848537792881543	2.605922400547138	0.06539181468136532	0.9172021261970119	2.6380235302062367	2.5225296354775333	0.30620679603375733	0.29835317143287754	0.2281585433428933	0.06509404543105418	0.0021611982197315923	0.13113599726573316	0.4615121817062522	0.09608034508204154	1.3658595183772304	0.053676744313304985	0.0020755280088816997	5.454773727808379	0.1665488108012127	0.2607350619566812
PC 34:1	0.8159037920482849	3.6206148429546414	0.23777258012109032	0.5105952827557647	0.09572259432079062	0.28574218043941557	0.519970016373144	0.5882127591266602	0.7778285034181989	0.04172851638222035	0.011897910845422566	0.10515058004958784	0.11070482923117518	1.1511208806467946e-5	0.0018455332010469552	0.05926245658635675	0.267083586764623	1.1456804512930348	0.008714294646684129	0.9093949002678929
