sig_pval	feature	mean_ctrl	mean_mild	mean_severe	sd_ctrl	sd_mild	sd_severe	method	statistic	pval	negLog10pval	padj	negLog10padj	sig_padj
yes	SM 40:1;O2	0.5691238977669794	0.536811957084397	0.3572585153817069	0.1223556515544377	0.35132038502817436	0.09280564912025695	One-way ANOVA	6.426423676803562	0.004022235403586365	2.395532515666961	0.006116099450690521	2.213525461367147	yes
yes	SM 40:2;O2	0.3722401489442871	0.3161738425189836	0.2112984462972331	0.0748009796751346	0.1592503408281437	0.047469503158745555	One-way ANOVA	13.31982955367637	4.393056304003515e-5	4.357233230524496	9.962824118007971e-5	4.00161753657474	yes
no	SM 40:3;O2	0.015365497363165757	0.018302257772825688	0.013447981948612284	0.009471220652407015	0.01768725756760009	0.009275791838780726	One-way ANOVA	0.0764989367954031	0.9265000243822166	0.033154564915982745	0.9338531991789008	0.029721389077588815	no
yes	SM 41:1;O2	0.22820028661505926	0.1986417907988077	0.11822705911633154	0.06050416737080564	0.16347043243613238	0.035762722962052525	One-way ANOVA	9.297168929494028	5.353853673190446e-4	3.271333502740862	9.854194441959226e-4	3.0063788725221605	yes
yes	SM 41:2;O2	0.1599001544210697	0.12265521815126201	0.07531857369818086	0.03574682582912751	0.08190725797774141	0.018008087872145733	One-way ANOVA	16.413759878678448	7.892952558781922e-6	5.102760507548258	2.004809949930608e-5	4.697926790928319	yes
yes	SM 42:1;O2	0.4388555798738903	0.42264488382989207	0.28497020347185065	0.1001799997120006	0.2866073887762799	0.06806233949792376	One-way ANOVA	5.011428649506945	0.011858100213073491	1.9259848837430429	0.016193319645810035	1.790664111341021	yes
yes	SM 42:2;O2	1.4324619199073572	1.5538217553147953	1.0603781533231318	0.3345618301849221	0.6516749975057113	0.16422604434029003	One-way ANOVA	5.228735159707363	0.010002235519256551	1.9999029234826862	0.014114265677173134	1.8503417119660541	yes
yes	SM 42:3;O2	0.6365144733373806	0.6443735608028996	0.4629743706056205	0.16234526039097033	0.27714437043877765	0.07388833424546243	One-way ANOVA	3.791589527860727	0.03177369939443312	1.4979322175601446	0.0399530675553763	1.3984498703868302	yes
yes	SM 42:4;O2	0.06136657425192789	0.04316177822849573	0.02903864072158818	0.02008805920035118	0.03829910774575996	0.007449561812444187	One-way ANOVA	4.069129479799215	0.025272780502540677	1.5973469745232827	0.03308910436930584	1.4803149878335706	yes
yes	SM 43:2;O2	0.011584748748664967	0.005303729017545566	0.0025961957959915252	0.006479999866266787	0.01008247781530022	0.004951816578055982	One-way ANOVA	9.033285550709088	6.387093233980191e-4	3.194696744291742	0.0011588012010221203	2.935991063350042	yes
yes	TG 46:1	0.02096517346268901	1.5996650380191197e-4	1.0634686981033243e-4	0.025268697141096988	4.982621123573965e-5	1.82682974881379e-5	One-way ANOVA	12.082545720382557	9.149866394208582e-5	4.0385852474288075	1.9695475119737118e-4	3.7056335381149954	yes
yes	TG 48:0	0.03044847670706936	1.5996650380191197e-4	1.0634686981033243e-4	0.03607264360329067	4.982621123573965e-5	1.82682974881379e-5	One-way ANOVA	12.687124022618216	6.369911807844867e-5	4.195866580479636	1.41926105192333e-4	3.8479377151961707	yes
yes	TG 48:1	0.05812965608599325	1.5996650380191197e-4	0.0034900974233924025	0.05658412390148171	4.982621123573965e-5	0.004441680893094162	One-way ANOVA	7.818113159602863	0.0014721908084712374	2.8320358980856204	0.0024601083246821994	2.609045769410455	yes
no	TG 48:2	0.02936558069202053	0.006311462586557366	0.013501701617036545	0.03136845941305814	0.013719896510399083	0.015027871319494377	One-way ANOVA	2.070253476105892	0.14052175797899036	0.8522564256619714	0.16223875693937978	0.7898453898642395	no
